"semaine";"annee";"sexe";"classe_age";"nb_patient"
25;2023;1;"51-75";52617
25;2023;1;">75";24167
25;2023;2;"0-11";1522
25;2023;2;"12-18";1733
25;2023;2;"19-25";2159
25;2023;2;"26-50";26892
25;2023;2;"51-75";83367
25;2023;2;">75";57666
26;2023;1;"0-11";3540
26;2023;1;"12-18";2096
26;2023;1;"19-25";1215
26;2023;1;"26-50";20761
26;2023;1;"51-75";53416
26;2023;1;">75";24436
26;2023;2;"0-11";1527
26;2023;2;"12-18";1783
26;2023;2;"19-25";2033
26;2023;2;"26-50";27787
26;2023;2;"51-75";84881
26;2023;2;">75";57584
27;2023;1;"0-11";3873
27;2023;1;"12-18";2252
27;2023;1;"19-25";1290
27;2023;1;"26-50";20987
27;2023;1;"51-75";55823
27;2023;1;">75";25464
27;2023;2;"0-11";1722
27;2023;2;"12-18";1940
27;2023;2;"19-25";2032
27;2023;2;"26-50";27865
27;2023;2;"51-75";88259
27;2023;2;">75";60402
28;2023;1;"0-11";3059
28;2023;1;"12-18";1850
28;2023;1;"19-25";1081
28;2023;1;"26-50";17790
28;2023;1;"51-75";45654
28;2023;1;">75";21081
28;2023;2;"0-11";1325
28;2023;2;"12-18";1513
28;2023;2;"19-25";1737
28;2023;2;"26-50";23266
28;2023;2;"51-75";73056
28;2023;2;">75";50368
29;2023;1;"0-11";3288
29;2023;1;"12-18";1962
29;2023;1;"19-25";1280
29;2023;1;"26-50";20863
29;2023;1;"51-75";53732
29;2023;1;">75";24807
29;2023;2;"0-11";1451
29;2023;2;"12-18";1661
29;2023;2;"19-25";2047
29;2023;2;"26-50";27404
29;2023;2;"51-75";84855
29;2023;2;">75";58828
30;2023;1;"0-11";3185
30;2023;1;"12-18";1914
30;2023;1;"19-25";1203
30;2023;1;"26-50";20233
30;2023;1;"51-75";52515
30;2023;1;">75";23731
30;2023;2;"0-11";1391
30;2023;2;"12-18";1623
30;2023;2;"19-25";2010
30;2023;2;"26-50";26930
30;2023;2;"51-75";82642
30;2023;2;">75";56372
31;2023;1;"0-11";2998
31;2023;1;"12-18";1776
31;2023;1;"19-25";1154
31;2023;1;"26-50";19688
31;2023;1;"51-75";50993
31;2023;1;">75";23540
31;2023;2;"0-11";1366
31;2023;2;"12-18";1575
31;2023;2;"19-25";1915
31;2023;2;"26-50";25772
31;2023;2;"51-75";80158
31;2023;2;">75";55209
32;2023;1;"0-11";2692
32;2023;1;"12-18";1550
32;2023;1;"19-25";1041
32;2023;1;"26-50";17456
32;2023;1;"51-75";46317
32;2023;1;">75";22032
32;2023;2;"0-11";1198
32;2023;2;"12-18";1300
32;2023;2;"19-25";1703
32;2023;2;"26-50";22958
32;2023;2;"51-75";74244
32;2023;2;">75";52695
33;2023;1;"0-11";2431
33;2023;1;"12-18";1425
33;2023;1;"19-25";947
33;2023;1;"26-50";15223
33;2023;1;"51-75";40047
33;2023;1;">75";18757
33;2023;2;"0-11";1028
33;2023;2;"12-18";1164
33;2023;2;"19-25";1483
33;2023;2;"26-50";19683
33;2023;2;"51-75";62946
33;2023;2;">75";44155
34;2023;1;"0-11";2920
34;2023;1;"12-18";1745
34;2023;1;"19-25";1195
34;2023;1;"26-50";19465
34;2023;1;"51-75";50203
34;2023;1;">75";23250
34;2023;2;"0-11";1304
34;2023;2;"12-18";1542
34;2023;2;"19-25";1796
34;2023;2;"26-50";24710
34;2023;2;"51-75";78710
34;2023;2;">75";54555
35;2023;1;"0-11";3988
35;2023;1;"12-18";2499
35;2023;1;"19-25";1219
35;2023;1;"26-50";20976
35;2023;1;"51-75";54104
35;2023;1;">75";23962
35;2023;2;"0-11";1913
35;2023;2;"12-18";2080
35;2023;2;"19-25";1998
35;2023;2;"26-50";27870
35;2023;2;"51-75";84279
35;2023;2;">75";56782
36;2023;1;"0-11";4085
36;2023;1;"12-18";2524
36;2023;1;"19-25";1293
36;2023;1;"26-50";20962
36;2023;1;"51-75";53549
36;2023;1;">75";24191
36;2023;2;"0-11";2012
36;2023;2;"12-18";1894
36;2023;2;"19-25";2026
36;2023;2;"26-50";27801
36;2023;2;"51-75";85661
36;2023;2;">75";57495
37;2023;1;"0-11";4067
37;2023;1;"12-18";2251
37;2023;1;"19-25";1264
37;2023;1;"26-50";20404
37;2023;1;"51-75";51294
37;2023;1;">75";23353
37;2023;2;"0-11";1907
37;2023;2;"12-18";1962
37;2023;2;"19-25";2078
37;2023;2;"26-50";27254
37;2023;2;"51-75";82540
37;2023;2;">75";56458
38;2023;1;"0-11";3992
38;2023;1;"12-18";2336
38;2023;1;"19-25";1290
38;2023;1;"26-50";21156
38;2023;1;"51-75";53138
38;2023;1;">75";23866
38;2023;2;"0-11";1834
38;2023;2;"12-18";1959
38;2023;2;"19-25";2075
38;2023;2;"26-50";27861
38;2023;2;"51-75";84425
38;2023;2;">75";56022
39;2023;1;"0-11";4010
39;2023;1;"12-18";2407
39;2023;1;"19-25";1284
39;2023;1;"26-50";21301
39;2023;1;"51-75";54040
39;2023;1;">75";24012
39;2023;2;"0-11";1816
39;2023;2;"12-18";1969
39;2023;2;"19-25";2136
39;2023;2;"26-50";28881
39;2023;2;"51-75";85570
39;2023;2;">75";56534
40;2023;1;"0-11";3964
40;2023;1;"12-18";2326
40;2023;1;"19-25";1331
40;2023;1;"26-50";21413
40;2023;1;"51-75";55025
40;2023;1;">75";24610
40;2023;2;"0-11";1770
40;2023;2;"12-18";1917
40;2023;2;"19-25";2109
40;2023;2;"26-50";28983
40;2023;2;"51-75";86892
40;2023;2;">75";57621
41;2023;1;"0-11";3988
41;2023;1;"12-18";2181
41;2023;1;"19-25";1299
41;2023;1;"26-50";20506
41;2023;1;"51-75";51583
41;2023;1;">75";22712
41;2023;2;"0-11";1769
41;2023;2;"12-18";1902
41;2023;2;"19-25";2118
41;2023;2;"26-50";27457
41;2023;2;"51-75";82173
41;2023;2;">75";54683
42;2023;1;"0-11";4091
42;2023;1;"12-18";2306
42;2023;1;"19-25";1377
42;2023;1;"26-50";21908
42;2023;1;"51-75";53735
42;2023;1;">75";23935
42;2023;2;"0-11";1804
42;2023;2;"12-18";1882
42;2023;2;"19-25";2177
42;2023;2;"26-50";28599
42;2023;2;"51-75";85467
42;2023;2;">75";56078
43;2023;1;"0-11";3525
43;2023;1;"12-18";2169
43;2023;1;"19-25";1197
43;2023;1;"26-50";20809
43;2023;1;"51-75";52705
43;2023;1;">75";23625
43;2023;2;"0-11";1514
43;2023;2;"12-18";1732
43;2023;2;"19-25";2188
43;2023;2;"26-50";27434
43;2023;2;"51-75";82916
43;2023;2;">75";55571
44;2023;1;"0-11";2978
44;2023;1;"12-18";1770
44;2023;1;"19-25";1048
44;2023;1;"26-50";17962
44;2023;1;"51-75";45324
44;2023;1;">75";19740
44;2023;2;"0-11";1253
44;2023;2;"12-18";1417
44;2023;2;"19-25";1717
44;2023;2;"26-50";23305
44;2023;2;"51-75";69499
44;2023;2;">75";45585
45;2023;1;"0-11";3861
45;2023;1;"12-18";2169
45;2023;1;"19-25";1298
45;2023;1;"26-50";20699
45;2023;1;"51-75";53249
45;2023;1;">75";23232
45;2023;2;"0-11";1707
45;2023;2;"12-18";1853
45;2023;2;"19-25";2129
45;2023;2;"26-50";28173
45;2023;2;"51-75";84060
45;2023;2;">75";55826
46;2023;1;"0-11";4362
46;2023;1;"12-18";2566
46;2023;1;"19-25";1459
46;2023;1;"26-50";22749
46;2023;1;"51-75";56942
46;2023;1;">75";25123
46;2023;2;"0-11";1929
46;2023;2;"12-18";2201
46;2023;2;"19-25";2416
46;2023;2;"26-50";30760
46;2023;2;"51-75";90502
46;2023;2;">75";59709
47;2023;1;"0-11";4181
47;2023;1;"12-18";2438
47;2023;1;"19-25";1361
47;2023;1;"26-50";21648
47;2023;1;"51-75";53843
47;2023;1;">75";23769
47;2023;2;"0-11";1813
47;2023;2;"12-18";2056
47;2023;2;"19-25";2300
47;2023;2;"26-50";28823
47;2023;2;"51-75";85685
47;2023;2;">75";56022
48;2023;1;"0-11";3976
48;2023;1;"12-18";2364
48;2023;1;"19-25";1394
48;2023;1;"26-50";21445
48;2023;1;"51-75";53212
48;2023;1;">75";23095
48;2023;2;"0-11";1715
48;2023;2;"12-18";2070
48;2023;2;"19-25";2301
48;2023;2;"26-50";28387
48;2023;2;"51-75";82072
48;2023;2;">75";53674
49;2023;1;"0-11";4182
49;2023;1;"12-18";2433
49;2023;1;"19-25";1431
49;2023;1;"26-50";21701
49;2023;1;"51-75";55532
49;2023;1;">75";24625
49;2023;2;"0-11";1803
49;2023;2;"12-18";2092
49;2023;2;"19-25";2345
49;2023;2;"26-50";28976
49;2023;2;"51-75";86360
49;2023;2;">75";57034
50;2023;1;"0-11";4334
50;2023;1;"12-18";2408
50;2023;1;"19-25";1456
50;2023;1;"26-50";22423
50;2023;1;"51-75";56782
50;2023;1;">75";25120
50;2023;2;"0-11";1865
50;2023;2;"12-18";2146
50;2023;2;"19-25";2368
50;2023;2;"26-50";29795
50;2023;2;"51-75";91671
50;2023;2;">75";59455
51;2023;1;"0-11";4644
51;2023;1;"12-18";2560
51;2023;1;"19-25";1528
51;2023;1;"26-50";24109
51;2023;1;"51-75";61568
51;2023;1;">75";27092
51;2023;2;"0-11";1947
51;2023;2;"12-18";2374
51;2023;2;"19-25";2489
51;2023;2;"26-50";32063
51;2023;2;"51-75";97369
51;2023;2;">75";62527
52;2023;1;"0-11";2813
52;2023;1;"12-18";1613
52;2023;1;"19-25";964
52;2023;1;"26-50";15188
52;2023;1;"51-75";38165
52;2023;1;">75";16791
52;2023;2;"0-11";1205
52;2023;2;"12-18";1440
52;2023;2;"19-25";1436
52;2023;2;"26-50";19807
52;2023;2;"51-75";58303
52;2023;2;">75";38551
53;2023;1;"0-11";25
53;2023;1;"12-18";8
53;2023;1;"19-25";13
53;2023;1;"26-50";121
53;2023;1;"51-75";137
53;2023;1;">75";58
53;2023;2;"0-11";6
53;2023;2;"12-18";8
53;2023;2;"19-25";11
53;2023;2;"26-50";146
53;2023;2;"51-75";197
53;2023;2;">75";124
0;2024;1;"0-11";1963
0;2024;1;"12-18";1642
0;2024;1;"19-25";928
0;2024;1;"26-50";15621
0;2024;1;"51-75";41659
0;2024;1;">75";20103
0;2024;2;"0-11";720
0;2024;2;"12-18";1303
0;2024;2;"19-25";1516
0;2024;2;"26-50";20317
0;2024;2;"51-75";63546
0;2024;2;">75";46614
1;2024;1;"0-11";2828
1;2024;1;"12-18";2282
1;2024;1;"19-25";1233
1;2024;1;"26-50";20879
1;2024;1;"51-75";55427
1;2024;1;">75";26569
1;2024;2;"0-11";1140
1;2024;2;"12-18";1860
1;2024;2;"19-25";2170
1;2024;2;"26-50";27961
1;2024;2;"51-75";87898
1;2024;2;">75";62453
2;2024;1;"0-11";2595
2;2024;1;"12-18";2237
2;2024;1;"19-25";1270
2;2024;1;"26-50";19998
2;2024;1;"51-75";51856
2;2024;1;">75";24969
2;2024;2;"0-11";1004
2;2024;2;"12-18";1743
2;2024;2;"19-25";2048
2;2024;2;"26-50";26762
2;2024;2;"51-75";82296
2;2024;2;">75";58468
3;2024;1;"0-11";2507
3;2024;1;"12-18";2083
3;2024;1;"19-25";1154
3;2024;1;"26-50";18467
3;2024;1;"51-75";47778
3;2024;1;">75";23201
3;2024;2;"0-11";1045
3;2024;2;"12-18";1679
3;2024;2;"19-25";2044
3;2024;2;"26-50";25004
3;2024;2;"51-75";76442
3;2024;2;">75";54669
4;2024;1;"0-11";2648
4;2024;1;"12-18";2244
4;2024;1;"19-25";1192
4;2024;1;"26-50";19183
4;2024;1;"51-75";48783
4;2024;1;">75";22900
4;2024;2;"0-11";1035
4;2024;2;"12-18";1732
4;2024;2;"19-25";2097
4;2024;2;"26-50";25702
4;2024;2;"51-75";76852
4;2024;2;">75";53128
5;2024;1;"0-11";2810
5;2024;1;"12-18";2374
5;2024;1;"19-25";1201
5;2024;1;"26-50";19769
5;2024;1;"51-75";52074
5;2024;1;">75";24228
5;2024;2;"0-11";1159
5;2024;2;"12-18";1932
5;2024;2;"19-25";2106
5;2024;2;"26-50";26851
5;2024;2;"51-75";82243
5;2024;2;">75";57387
6;2024;1;"0-11";2746
6;2024;1;"12-18";2180
6;2024;1;"19-25";1234
6;2024;1;"26-50";19716
6;2024;1;"51-75";50412
6;2024;1;">75";24190
6;2024;2;"0-11";1092
6;2024;2;"12-18";1771
6;2024;2;"19-25";2088
6;2024;2;"26-50";26384
6;2024;2;"51-75";80581
6;2024;2;">75";56983
7;2024;1;"0-11";2487
7;2024;1;"12-18";2008
7;2024;1;"19-25";1136
7;2024;1;"26-50";18398
7;2024;1;"51-75";47366
7;2024;1;">75";22693
7;2024;2;"0-11";984
7;2024;2;"12-18";1627
7;2024;2;"19-25";2019
7;2024;2;"26-50";24775
7;2024;2;"51-75";75218
7;2024;2;">75";53255
8;2024;1;"0-11";2388
8;2024;1;"12-18";2180
8;2024;1;"19-25";1145
8;2024;1;"26-50";18718
8;2024;1;"51-75";48528
8;2024;1;">75";22893
8;2024;2;"0-11";1004
8;2024;2;"12-18";1636
8;2024;2;"19-25";1992
8;2024;2;"26-50";24984
8;2024;2;"51-75";75342
8;2024;2;">75";52801
9;2024;1;"0-11";2635
9;2024;1;"12-18";2178
9;2024;1;"19-25";1126
9;2024;1;"26-50";19149
9;2024;1;"51-75";51151
9;2024;1;">75";24214
9;2024;2;"0-11";1091
9;2024;2;"12-18";1770
9;2024;2;"19-25";2023
9;2024;2;"26-50";25843
9;2024;2;"51-75";80173
9;2024;2;">75";56400
10;2024;1;"0-11";2776
10;2024;1;"12-18";2284
10;2024;1;"19-25";1246
10;2024;1;"26-50";19763
10;2024;1;"51-75";51267
10;2024;1;">75";24491
10;2024;2;"0-11";1154
10;2024;2;"12-18";1872
10;2024;2;"19-25";2105
10;2024;2;"26-50";26775
10;2024;2;"51-75";82091
10;2024;2;">75";58658
11;2024;1;"0-11";2689
11;2024;1;"12-18";2156
11;2024;1;"19-25";1169
11;2024;1;"26-50";18714
11;2024;1;"51-75";47952
11;2024;1;">75";23127
11;2024;2;"0-11";1078
11;2024;2;"12-18";1733
11;2024;2;"19-25";2067
11;2024;2;"26-50";25731
11;2024;2;"51-75";76826
11;2024;2;">75";54427
12;2024;1;"0-11";2942
12;2024;1;"12-18";2358
12;2024;1;"19-25";1190
12;2024;1;"26-50";19672
12;2024;1;"51-75";50005
12;2024;1;">75";23443
12;2024;2;"0-11";1141
12;2024;2;"12-18";1905
12;2024;2;"19-25";2106
12;2024;2;"26-50";26631
12;2024;2;"51-75";80073
12;2024;2;">75";54538
13;2024;1;"0-11";2622
13;2024;1;"12-18";2090
13;2024;1;"19-25";1003
13;2024;1;"26-50";17619
13;2024;1;"51-75";45731
13;2024;1;">75";21380
13;2024;2;"0-11";1041
13;2024;2;"12-18";1752
13;2024;2;"19-25";1805
13;2024;2;"26-50";23375
13;2024;2;"51-75";71287
13;2024;2;">75";49841
14;2024;1;"0-11";2754
14;2024;1;"12-18";2256
14;2024;1;"19-25";1246
14;2024;1;"26-50";19491
14;2024;1;"51-75";50749
14;2024;1;">75";24336
14;2024;2;"0-11";1173
14;2024;2;"12-18";1832
14;2024;2;"19-25";2065
14;2024;2;"26-50";26276
14;2024;2;"51-75";81086
14;2024;2;">75";57432
15;2024;1;"0-11";2624
15;2024;1;"12-18";2140
15;2024;1;"19-25";1145
15;2024;1;"26-50";18698
15;2024;1;"51-75";48573
15;2024;1;">75";22823
15;2024;2;"0-11";1102
15;2024;2;"12-18";1752
15;2024;2;"19-25";1967
15;2024;2;"26-50";25520
15;2024;2;"51-75";77021
15;2024;2;">75";53770
16;2024;1;"0-11";2625
16;2024;1;"12-18";2082
16;2024;1;"19-25";1144
16;2024;1;"26-50";18682
16;2024;1;"51-75";48189
16;2024;1;">75";22548
16;2024;2;"0-11";1026
16;2024;2;"12-18";1715
16;2024;2;"19-25";1918
16;2024;2;"26-50";24904
16;2024;2;"51-75";76500
16;2024;2;">75";53530
17;2024;1;"0-11";2568
17;2024;1;"12-18";2076
17;2024;1;"19-25";1074
17;2024;1;"26-50";17970
17;2024;1;"51-75";46734
17;2024;1;">75";22167
17;2024;2;"0-11";989
17;2024;2;"12-18";1680
17;2024;2;"19-25";1796
17;2024;2;"26-50";23936
17;2024;2;"51-75";74366
17;2024;2;">75";51388
18;2024;1;"0-11";2189
18;2024;1;"12-18";1734
18;2024;1;"19-25";851
18;2024;1;"26-50";14643
18;2024;1;"51-75";39226
18;2024;1;">75";18648
18;2024;2;"0-11";906
18;2024;2;"12-18";1345
18;2024;2;"19-25";1484
18;2024;2;"26-50";19770
18;2024;2;"51-75";62107
18;2024;2;">75";43893
19;2024;1;"0-11";3194
19;2024;1;"12-18";2528
19;2024;1;"19-25";1327
19;2024;1;"26-50";21412
19;2024;1;"51-75";55876
19;2024;1;">75";26423
19;2024;2;"0-11";1320
19;2024;2;"12-18";2036
19;2024;2;"19-25";2214
19;2024;2;"26-50";28985
19;2024;2;"51-75";89710
19;2024;2;">75";62351
20;2024;1;"0-11";2586
20;2024;1;"12-18";2123
20;2024;1;"19-25";1095
20;2024;1;"26-50";17368
20;2024;1;"51-75";45209
20;2024;1;">75";21444
20;2024;2;"0-11";1043
20;2024;2;"12-18";1677
20;2024;2;"19-25";1921
20;2024;2;"26-50";23543
20;2024;2;"51-75";71907
20;2024;2;">75";50816
21;2024;1;"0-11";2958
21;2024;1;"12-18";2199
21;2024;1;"19-25";1208
21;2024;1;"26-50";19550
21;2024;1;"51-75";49377
21;2024;1;">75";22838
21;2024;2;"0-11";1109
21;2024;2;"12-18";1910
21;2024;2;"19-25";2023
21;2024;2;"26-50";26422
21;2024;2;"51-75";77903
21;2024;2;">75";53128
22;2024;1;"0-11";2977
22;2024;1;"12-18";2272
22;2024;1;"19-25";1127
22;2024;1;"26-50";19219
22;2024;1;"51-75";50181
22;2024;1;">75";23620
22;2024;2;"0-11";1268
22;2024;2;"12-18";1745
22;2024;2;"19-25";1988
22;2024;2;"26-50";26183
22;2024;2;"51-75";80560
22;2024;2;">75";56118
23;2024;1;"0-11";2997
23;2024;1;"12-18";2266
23;2024;1;"19-25";1185
23;2024;1;"26-50";19097
23;2024;1;"51-75";49462
23;2024;1;">75";22990
23;2024;2;"0-11";1261
23;2024;2;"12-18";1826
23;2024;2;"19-25";2021
23;2024;2;"26-50";25852
23;2024;2;"51-75";79283
23;2024;2;">75";54992
24;2024;1;"0-11";3114
24;2024;1;"12-18";2258
24;2024;1;"19-25";1139
24;2024;1;"26-50";18671
24;2024;1;"51-75";48149
24;2024;1;">75";22420
24;2024;2;"0-11";1214
24;2024;2;"12-18";1710
24;2024;2;"19-25";1993
24;2024;2;"26-50";25604
24;2024;2;"51-75";76792
24;2024;2;">75";53234
25;2024;1;"0-11";3067
25;2024;1;"12-18";2277
25;2024;1;"19-25";1156
25;2024;1;"26-50";19335
25;2024;1;"51-75";48714
25;2024;1;">75";22506
25;2024;2;"0-11";1232
25;2024;2;"12-18";1743
25;2024;2;"19-25";1997
25;2024;2;"26-50";25796
25;2024;2;"51-75";78208
25;2024;2;">75";53267
26;2024;1;"0-11";3397
26;2024;1;"12-18";2397
26;2024;1;"19-25";1208
26;2024;1;"26-50";19640
26;2024;1;"51-75";50619
26;2024;1;">75";23709
26;2024;2;"0-11";1457
26;2024;2;"12-18";1884
26;2024;2;"19-25";1977
26;2024;2;"26-50";26399
26;2024;2;"51-75";81498
26;2024;2;">75";55763
27;2024;1;"0-11";2890
27;2024;1;"12-18";2038
27;2024;1;"19-25";1178
27;2024;1;"26-50";18229
27;2024;1;"51-75";48041
27;2024;1;">75";22374
27;2024;2;"0-11";1201
27;2024;2;"12-18";1671
27;2024;2;"19-25";1931
27;2024;2;"26-50";24875
27;2024;2;"51-75";76819
27;2024;2;">75";53261
28;2024;1;"0-11";2742
28;2024;1;"12-18";2016
28;2024;1;"19-25";1165
28;2024;1;"26-50";18015
28;2024;1;"51-75";45645
28;2024;1;">75";21086
28;2024;2;"0-11";1093
28;2024;2;"12-18";1628
28;2024;2;"19-25";1830
28;2024;2;"26-50";24080
28;2024;2;"51-75";73286
28;2024;2;">75";51721
29;2024;1;"0-11";2913
29;2024;1;"12-18";1920
29;2024;1;"19-25";1129
29;2024;1;"26-50";18243
29;2024;1;"51-75";47482
29;2024;1;">75";22656
29;2024;2;"0-11";1157
29;2024;2;"12-18";1545
29;2024;2;"19-25";1871
29;2024;2;"26-50";24726
29;2024;2;"51-75";76302
29;2024;2;">75";52859
30;2024;1;"0-11";2711
30;2024;1;"12-18";1854
30;2024;1;"19-25";1070
30;2024;1;"26-50";17900
30;2024;1;"51-75";45906
30;2024;1;">75";21473
30;2024;2;"0-11";1113
30;2024;2;"12-18";1492
30;2024;2;"19-25";1848
30;2024;2;"26-50";23904
30;2024;2;"51-75";73660
30;2024;2;">75";50481
31;2024;1;"0-11";2359
31;2024;1;"12-18";1681
31;2024;1;"19-25";1051
31;2024;1;"26-50";16414
31;2024;1;"51-75";44056
31;2024;1;">75";20672
31;2024;2;"0-11";1029
31;2024;2;"12-18";1394
31;2024;2;"19-25";1814
31;2024;2;"26-50";22217
31;2024;2;"51-75";70289
31;2024;2;">75";50013
32;2024;1;"0-11";2076
32;2024;1;"12-18";1450
32;2024;1;"19-25";809
32;2024;1;"26-50";13772
32;2024;1;"51-75";36119
32;2024;1;">75";17349
32;2024;2;"0-11";831
32;2024;2;"12-18";1139
32;2024;2;"19-25";1368
32;2024;2;"26-50";18113
32;2024;2;"51-75";57986
32;2024;2;">75";41389
33;2024;1;"0-11";2556
33;2024;1;"12-18";1751
33;2024;1;"19-25";1066
33;2024;1;"26-50";17581
33;2024;1;"51-75";45501
33;2024;1;">75";21717
33;2024;2;"0-11";1065
33;2024;2;"12-18";1448
33;2024;2;"19-25";1782
33;2024;2;"26-50";23020
33;2024;2;"51-75";73178
33;2024;2;">75";51503
34;2024;1;"0-11";3442
34;2024;1;"12-18";2502
34;2024;1;"19-25";1101
34;2024;1;"26-50";18278
34;2024;1;"51-75";47554
34;2024;1;">75";21880
34;2024;2;"0-11";1431
34;2024;2;"12-18";1952
34;2024;2;"19-25";1967
34;2024;2;"26-50";24992
34;2024;2;"51-75";75544
34;2024;2;">75";51951
35;2024;1;"0-11";3674
35;2024;1;"12-18";2501
35;2024;1;"19-25";1224
35;2024;1;"26-50";20384
35;2024;1;"51-75";51517
35;2024;1;">75";23637
35;2024;2;"0-11";1533
35;2024;2;"12-18";1986
35;2024;2;"19-25";2033
35;2024;2;"26-50";27258
35;2024;2;"51-75";82393
35;2024;2;">75";55796
36;2024;1;"0-11";3500
36;2024;1;"12-18";2314
36;2024;1;"19-25";1184
36;2024;1;"26-50";18843
36;2024;1;"51-75";47746
36;2024;1;">75";22001
36;2024;2;"0-11";1499
36;2024;2;"12-18";1857
36;2024;2;"19-25";1987
36;2024;2;"26-50";25913
36;2024;2;"51-75";77038
36;2024;2;">75";52511
37;2024;1;"0-11";3272
37;2024;1;"12-18";2282
37;2024;1;"19-25";1138
37;2024;1;"26-50";19135
37;2024;1;"51-75";47932
37;2024;1;">75";22105
37;2024;2;"0-11";1542
37;2024;2;"12-18";1860
37;2024;2;"19-25";2037
37;2024;2;"26-50";26167
37;2024;2;"51-75";77257
37;2024;2;">75";52131
38;2024;1;"0-11";3476
38;2024;1;"12-18";2465
38;2024;1;"19-25";1166
38;2024;1;"26-50";19582
38;2024;1;"51-75";49956
38;2024;1;">75";22896
38;2024;2;"0-11";1456
38;2024;2;"12-18";1839
38;2024;2;"19-25";2007
38;2024;2;"26-50";26304
38;2024;2;"51-75";78922
38;2024;2;">75";53631
39;2024;1;"0-11";3554
39;2024;1;"12-18";2433
39;2024;1;"19-25";1195
39;2024;1;"26-50";20009
39;2024;1;"51-75";51098
39;2024;1;">75";22999
39;2024;2;"0-11";1544
39;2024;2;"12-18";1836
39;2024;2;"19-25";2053
39;2024;2;"26-50";27567
39;2024;2;"51-75";81264
39;2024;2;">75";54059
40;2024;1;"0-11";3393
40;2024;1;"12-18";2340
40;2024;1;"19-25";1214
40;2024;1;"26-50";19545
40;2024;1;"51-75";48916
40;2024;1;">75";22231
40;2024;2;"0-11";1417
40;2024;2;"12-18";1866
40;2024;2;"19-25";2099
40;2024;2;"26-50";26503
40;2024;2;"51-75";78103
40;2024;2;">75";52418
41;2024;1;"0-11";3524
41;2024;1;"12-18";2283
41;2024;1;"19-25";1199
41;2024;1;"26-50";20092
41;2024;1;"51-75";49829
41;2024;1;">75";22451
41;2024;2;"0-11";1439
41;2024;2;"12-18";1902
41;2024;2;"19-25";2150
41;2024;2;"26-50";27547
41;2024;2;"51-75";80180
41;2024;2;">75";53167
42;2024;1;"0-11";3088
42;2024;1;"12-18";2099
42;2024;1;"19-25";1226
42;2024;1;"26-50";18880
42;2024;1;"51-75";48013
42;2024;1;">75";21861
42;2024;2;"0-11";1335
42;2024;2;"12-18";1721
42;2024;2;"19-25";2043
42;2024;2;"26-50";25577
42;2024;2;"51-75";75935
42;2024;2;">75";51219
43;2024;1;"0-11";2697
43;2024;1;"12-18";1820
43;2024;1;"19-25";1037
43;2024;1;"26-50";16721
43;2024;1;"51-75";41614
43;2024;1;">75";18731
43;2024;2;"0-11";1130
43;2024;2;"12-18";1429
43;2024;2;"19-25";1705
43;2024;2;"26-50";22708
43;2024;2;"51-75";65438
43;2024;2;">75";43550
44;2024;1;"0-11";3973
44;2024;1;"12-18";2606
44;2024;1;"19-25";1357
44;2024;1;"26-50";22103
44;2024;1;"51-75";55383
44;2024;1;">75";24429
44;2024;2;"0-11";1679
44;2024;2;"12-18";2063
44;2024;2;"19-25";2326
44;2024;2;"26-50";30942
44;2024;2;"51-75";88755
44;2024;2;">75";58043
45;2024;1;"0-11";3389
45;2024;1;"12-18";2216
45;2024;1;"19-25";1180
45;2024;1;"26-50";18856
45;2024;1;"51-75";45920
45;2024;1;">75";20715
45;2024;2;"0-11";1337
45;2024;2;"12-18";1864
45;2024;2;"19-25";2036
45;2024;2;"26-50";25236
45;2024;2;"51-75";73380
45;2024;2;">75";48352
46;2024;1;"0-11";3559
46;2024;1;"12-18";2402
46;2024;1;"19-25";1384
46;2024;1;"26-50";20516
46;2024;1;"51-75";50591
46;2024;1;">75";22617
46;2024;2;"0-11";1578
46;2024;2;"12-18";1964
46;2024;2;"19-25";2338
46;2024;2;"26-50";27979
46;2024;2;"51-75";80776
46;2024;2;">75";53099
47;2024;1;"0-11";3705
47;2024;1;"12-18";2502
47;2024;1;"19-25";1417
47;2024;1;"26-50";20468
47;2024;1;"51-75";50249
47;2024;1;">75";22515
47;2024;2;"0-11";1595
47;2024;2;"12-18";2001
47;2024;2;"19-25";2329
47;2024;2;"26-50";28237
47;2024;2;"51-75";79802
47;2024;2;">75";52237
48;2024;1;"0-11";3884
48;2024;1;"12-18";2573
48;2024;1;"19-25";1358
48;2024;1;"26-50";21152
48;2024;1;"51-75";52461
48;2024;1;">75";23353
48;2024;2;"0-11";1595
48;2024;2;"12-18";2181
48;2024;2;"19-25";2274
48;2024;2;"26-50";28706
48;2024;2;"51-75";82926
48;2024;2;">75";54410
49;2024;1;"0-11";4046
49;2024;1;"12-18";2565
49;2024;1;"19-25";1439
49;2024;1;"26-50";21001
49;2024;1;"51-75";52347
49;2024;1;">75";23274
49;2024;2;"0-11";1654
49;2024;2;"12-18";2167
49;2024;2;"19-25";2401
49;2024;2;"26-50";28659
49;2024;2;"51-75";84195
49;2024;2;">75";55122
50;2024;1;"0-11";4232
50;2024;1;"12-18";2826
50;2024;1;"19-25";1479
50;2024;1;"26-50";22599
50;2024;1;"51-75";58000
50;2024;1;">75";25972
50;2024;2;"0-11";1758
50;2024;2;"12-18";2275
50;2024;2;"19-25";2584
50;2024;2;"26-50";30843
